#,*EventCODE,*EventType,*Action ( Reboot + 3+ shutdown) or Error/Warning/Info/Busy/Idle/Stop,"Response to negative options selected by the user - Cancel, No etc","*SourceComponent , mandatory if Ack is true",Yes/No,High/Medium/Low/None,True/False,EnglishString,Ok-Yes+No-Continue+Stop-Ok+Cancel,Yes/No,EventInfo
#EventId,EventMacro,EventType,ActionTypePositive,ActionTypeNegative,Source,AlarmTone,*LogLevel,UserLog,EventString,GUIEvent,StatusBarIcon,EventInfo
52887575,EVENT_DCL_COVERLINE_DEV_REQREFRUN_FCT_CALL_FAILED,Info,,,,,Low,FALSE,,,,
52887576,EVENT_DCL_ICOVERLINE_DEV_REQCOVER_FCT_CALL_FAILED,Info,,,,,Low,FALSE,,,,
52887577,EVENT_DCL_COVERLINE_DEV_REQCOVER_FCT_CALL_FAILED,Info,,,,,Low,FALSE,,,,
52953089,ERROR_DCL_IRACKHDL_DEV_INVALID_STATE,Error,,,,,Low,FALSE,,,,
52953090,ERROR_DCL_IRACKHDL_DEV_NULL_PTR_ACCESS,Error,,,,,Low,FALSE,,,,
52953091,EVENT_DCL_RACKHDL_DEV_ADJUSTMENT_FORMAT_ERROR,Error,,,,,Low,FALSE,,,,
52953104,ERROR_DCL_RACKHDL_DEV_INVALID_TASKID,Error,,,,,Low,FALSE,,,,
52953105,ERROR_DCL_RACKHDL_DEV_INVALID_STATE,Error,,,,,Low,FALSE,,,,
52953106,ERROR_DCL_RACKHDL_DEV_NULL_PTR_ACCESS,Error,,,,,Low,FALSE,,,,
52953107,ERROR_DCL_RACKHDL_DEV_INIT_FCT_ALLOC_FAILED,Error,,,,,Low,FALSE,,,,
52953108,ERROR_DCL_RACKHDL_DEV_CONFIG_CONNECT_FAILED,Error,,,,,Low,FALSE,,,,
52953109,ERROR_DCL_RACKHDL_DEV_FCTMODULES_ERROR,Error,,,,,Low,FALSE,,,,
52953110,EVENT_DCL_IRACKHDL_DEV_REQREFRUN_FCT_CALL_FAILED,Info,,,,,Low,FALSE,,,,
52953111,EVENT_DCL_RACKHDL_DEV_REQREFRUN_FCT_CALL_FAILED,Info,,,,,Low,FALSE,,,,
52953112,EVENT_DCL_IRACKHDL_DEV_REQACTION_FCT_CALL_FAILED,Info,,,,,Low,FALSE,,,,
52953113,EVENT_DCL_RACKHDL_DEV_REQACTPOS_FCT_CALL_FAILED,Info,,,,,Low,FALSE,,,,
52953120,EVENT_DCL_RACKHDL_DEV_CALC_TRANSP_FCT_CALL_FAILED,Info,,,,,Low,FALSE,,,,
52953121,EVENT_DCL_RACKHDL_DEV_TRANSP_TASK_START_FCT_CALL_FAILED,Info,,,,,Low,FALSE,,,,
53018625,ERROR_DCL_IHOOD_DEV_INVALID_STATE,Error,,,,,Low,FALSE,,,,
53018626,ERROR_DCL_IHOOD_DEV_NULL_PTR_ACCESS,Error,,,,,Low,FALSE,,,,
53018627,EVENT_DCL_HOOD_DEV_ADJUSTMENT_FORMAT_ERROR,Error,,,,,Low,FALSE,,,,
53018640,ERROR_DCL_HOOD_DEV_INVALID_TASKID,Error,,,,,Low,FALSE,,,,
53018641,ERROR_DCL_HOOD_DEV_INVALID_STATE,Error,,,,,Low,FALSE,,,,
53018642,ERROR_DCL_HOOD_DEV_NULL_PTR_ACCESS,Error,,,,,Low,FALSE,,,,
53018643,ERROR_DCL_HOOD_DEV_INIT_FCT_ALLOC_FAILED,Error,,,,,Low,FALSE,,,,
53018644,ERROR_DCL_HOOD_DEV_CONFIG_CONNECT_FAILED,Error,,,,,Low,FALSE,,,,
53018645,ERROR_DCL_HOOD_DEV_FCTMODULES_ERROR,Error,,,,,Low,FALSE,,,,
53018646,ERROR_DCL_HOOD_DEV_UNKNOWN_ERROR,Error,,,,,Low,FALSE,,,,
53018647,ERROR_DCL_IHOOD_DEV_REQ_STATUS_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
53018648,ERROR_DCL_HOOD_DEV_REQ_STATUS_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
53018649,ERROR_DCL_HOOD_DEV_REQ_STATUS_TIMEOUT,Error,,,,,Low,FALSE,,,,
53019137,EVENT_DCL_HOOD_DEV_OPEN,Info,,,,,Low,FALSE,Hood has been opened,,,
53019138,EVENT_DCL_HOOD_DEV_CLOSED,Info,,,,,Low,FALSE,Hood has been closed,,,
